date,hits,keyword,geo,time,gprop,category
2017-10-01T00:00:00Z,9,javascript,DE,2004-07-01 2022-07-01,web,0
2017-11-01T00:00:00Z,10,javascript,DE,2004-07-01 2022-07-01,web,0
2017-12-01T00:00:00Z,8,javascript,DE,2004-07-01 2022-07-01,web,0
2018-01-01T00:00:00Z,9,javascript,DE,2004-07-01 2022-07-01,web,0
2018-02-01T00:00:00Z,10,javascript,DE,2004-07-01 2022-07-01,web,0
2018-03-01T00:00:00Z,9,javascript,DE,2004-07-01 2022-07-01,web,0
2018-04-01T00:00:00Z,9,javascript,DE,2004-07-01 2022-07-01,web,0
2018-05-01T00:00:00Z,9,javascript,DE,2004-07-01 2022-07-01,web,0
2018-06-01T00:00:00Z,9,javascript,DE,2004-07-01 2022-07-01,web,0
2018-07-01T00:00:00Z,9,javascript,DE,2004-07-01 2022-07-01,web,0
2018-08-01T00:00:00Z,8,javascript,DE,2004-07-01 2022-07-01,web,0
2018-09-01T00:00:00Z,8,javascript,DE,2004-07-01 2022-07-01,web,0
2018-10-01T00:00:00Z,8,javascript,DE,2004-07-01 2022-07-01,web,0
2018-11-01T00:00:00Z,8,javascript,DE,2004-07-01 2022-07-01,web,0
2018-12-01T00:00:00Z,7,javascript,DE,2004-07-01 2022-07-01,web,0
2019-01-01T00:00:00Z,8,javascript,DE,2004-07-01 2022-07-01,web,0
2019-02-01T00:00:00Z,9,javascript,DE,2004-07-01 2022-07-01,web,0
2019-03-01T00:00:00Z,8,javascript,DE,2004-07-01 2022-07-01,web,0
2019-04-01T00:00:00Z,7,javascript,DE,2004-07-01 2022-07-01,web,0
2019-05-01T00:00:00Z,8,javascript,DE,2004-07-01 2022-07-01,web,0
2019-06-01T00:00:00Z,8,javascript,DE,2004-07-01 2022-07-01,web,0
2019-07-01T00:00:00Z,9,javascript,DE,2004-07-01 2022-07-01,web,0
2019-08-01T00:00:00Z,8,javascript,DE,2004-07-01 2022-07-01,web,0
2019-09-01T00:00:00Z,8,javascript,DE,2004-07-01 2022-07-01,web,0
2019-10-01T00:00:00Z,9,javascript,DE,2004-07-01 2022-07-01,web,0
2019-11-01T00:00:00Z,8,javascript,DE,2004-07-01 2022-07-01,web,0
2019-12-01T00:00:00Z,6,javascript,DE,2004-07-01 2022-07-01,web,0
2020-01-01T00:00:00Z,8,javascript,DE,2004-07-01 2022-07-01,web,0
2020-02-01T00:00:00Z,8,javascript,DE,2004-07-01 2022-07-01,web,0
2020-03-01T00:00:00Z,8,javascript,DE,2004-07-01 2022-07-01,web,0
2020-04-01T00:00:00Z,8,javascript,DE,2004-07-01 2022-07-01,web,0
2020-05-01T00:00:00Z,8,javascript,DE,2004-07-01 2022-07-01,web,0
2020-06-01T00:00:00Z,8,javascript,DE,2004-07-01 2022-07-01,web,0
2020-07-01T00:00:00Z,7,javascript,DE,2004-07-01 2022-07-01,web,0
2020-08-01T00:00:00Z,7,javascript,DE,2004-07-01 2022-07-01,web,0
2020-09-01T00:00:00Z,8,javascript,DE,2004-07-01 2022-07-01,web,0
2020-10-01T00:00:00Z,6,javascript,DE,2004-07-01 2022-07-01,web,0
2020-11-01T00:00:00Z,6,javascript,DE,2004-07-01 2022-07-01,web,0
2020-12-01T00:00:00Z,5,javascript,DE,2004-07-01 2022-07-01,web,0
2021-01-01T00:00:00Z,5,javascript,DE,2004-07-01 2022-07-01,web,0
2021-02-01T00:00:00Z,6,javascript,DE,2004-07-01 2022-07-01,web,0
2021-03-01T00:00:00Z,6,javascript,DE,2004-07-01 2022-07-01,web,0
2021-04-01T00:00:00Z,5,javascript,DE,2004-07-01 2022-07-01,web,0
2021-05-01T00:00:00Z,5,javascript,DE,2004-07-01 2022-07-01,web,0
2021-06-01T00:00:00Z,5,javascript,DE,2004-07-01 2022-07-01,web,0
2021-07-01T00:00:00Z,6,javascript,DE,2004-07-01 2022-07-01,web,0
2021-08-01T00:00:00Z,5,javascript,DE,2004-07-01 2022-07-01,web,0
2021-09-01T00:00:00Z,6,javascript,DE,2004-07-01 2022-07-01,web,0
2021-10-01T00:00:00Z,6,javascript,DE,2004-07-01 2022-07-01,web,0
2021-11-01T00:00:00Z,6,javascript,DE,2004-07-01 2022-07-01,web,0
2021-12-01T00:00:00Z,6,javascript,DE,2004-07-01 2022-07-01,web,0
2022-01-01T00:00:00Z,8,javascript,DE,2004-07-01 2022-07-01,web,0
2022-02-01T00:00:00Z,9,javascript,DE,2004-07-01 2022-07-01,web,0
2022-03-01T00:00:00Z,9,javascript,DE,2004-07-01 2022-07-01,web,0
2022-04-01T00:00:00Z,8,javascript,DE,2004-07-01 2022-07-01,web,0
2022-05-01T00:00:00Z,9,javascript,DE,2004-07-01 2022-07-01,web,0
2022-06-01T00:00:00Z,7,javascript,DE,2004-07-01 2022-07-01,web,0
2022-07-01T00:00:00Z,7,javascript,DE,2004-07-01 2022-07-01,web,0
